latitude,longitude,facility_name,source_facility_type,odhf_facility_type,provider,city,province
50.218136,-103.444401,Montmartre Health Centre,Long-Term Care/Outpatient,Ambulatory Health Care Services,Saskatchewan Health Authorities,Montmartre,Saskatchewan
50.136107,-101.656361,Southeast Integrated Care Centre – Moosomin,Long-Term Care/Outpatient/Emerg,Hospitals,Saskatchewan Health Authorities,Moosomin,Saskatchewan
49.514885,-108.82482,Wolf Willow Health Centre,"Long-Term Care, Outpatient",Ambulatory Health Care Services,Saskatchewan Health Authorities,Eastend,Saskatchewan
49.179083,-101.450889,Gainsborough & Area Health Centre,Clinic,Nursing And Residential Care Facilities,Saskatchewan Health Authorities,Gainsborough,Saskatchewan
49.634748,-102.264735,Carlyle Community Health,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Carlyle,Saskatchewan
49.878156,-103.437282,Fillmore Union Health Centre,Clinic,Nursing And Residential Care Facilities,Saskatchewan Health Authorities,Fillmore,Saskatchewan
50.423482,-104.640386,Pasqua South Medical Centre,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
49.378534,-102.758982,Lampman Community Health Centre,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Lampman,Saskatchewan
50.09823,-102.624357,Kipling Medical Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Kipling,Saskatchewan
50.404968,-104.620637,Gateway Alliance Medical Clinic (South),Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.408252,-104.645982,Harbour Landing Medical Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.416796,-104.517287,Greens Medical Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.443324,-104.607271,Broad Street Medical Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.452644,-104.617718,Family Medicine Unit,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.455491,-104.669915,Integral Medical Centre (Imc),Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.482566,-104.615204,Northgate Medi Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.484705,-104.614231,9Th Avenue North Medical Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.496028,-104.646666,Gateway Alliance Medical Clinic (North),Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
60.07038,-128.71,Parhelion Medical Clinic,Clinic,Ambulatory Health Care Services,Yukon Territories,Watson Lake,Yukon
60.71674,-135.055,Family Practice Unit,Clinic,Ambulatory Health Care Services,Yukon Territories,Whitehorse,Yukon
60.71743,-135.056,Whitehorse Medical Services Ltd,Clinic,Ambulatory Health Care Services,Yukon Territories,Whitehorse,Yukon
60.71743,-135.056,Yukon Sexual Health Clinic,Clinic,Ambulatory Health Care Services,Yukon Territories,Whitehorse,Yukon
60.71838,-135.05,River Valley Medical Clinic,Clinic,Ambulatory Health Care Services,Yukon Territories,Whitehorse,Yukon
60.71854,-135.054,Referred Care Clinic,Clinic,Ambulatory Health Care Services,Yukon Territories,Whitehorse,Yukon
60.71876,-135.059,Pine Medical Clinic,Clinic,Ambulatory Health Care Services,Yukon Territories,Whitehorse,Yukon
60.7263,-135.06,Klondyke Medical Clinic,Clinic,Ambulatory Health Care Services,Yukon Territories,Whitehorse,Yukon
53.185035,-105.763018,"Prince Albert, Lab Service Centre (South Hill Mall)",Medical Laboratory,Ambulatory Health Care Services,Saskatchewan Health Authorities,Prince Albert,Saskatchewan
50.416136,-104.619194,Lifelabs - Albert Park,Medical Laboratory,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.43562,-104.556052,Lifelabs - Gardiner Park,Medical Laboratory,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.444417,-104.606971,Lifelabs- Broad Street,Medical Laboratory,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.469947,-104.62006,Lifelabs - Towers Mall,Medical Laboratory,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.482016,-104.666163,Lifelabs - Normanview Crossing,Medical Laboratory,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
43.128167,-80.278928,Brantwood Community Services,Mental Health Center,Nursing And Residential Care Facilities,Public Health Agency of Canada,Brantford,Ontario
43.444444,-79.6782414,Oaklands Regional Center,Mental Health Center,Nursing And Residential Care Facilities,Public Health Agency of Canada,Oakville,Ontario
43.4610563,-80.4582188,Sunbeam Residential Development Center,Mental Health Center,Nursing And Residential Care Facilities,Public Health Agency of Canada,Kitchener,Ontario
44.2276751,-76.523867,Ongwanada Hospital,Mental Health Center,Hospitals,Public Health Agency of Canada,Kingston,Ontario
42.26334796,-83.00722799,Hotel Dieu Grace Healthcare,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.28144927,-83.05908801,House Of Sophrosyne,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.30045197,-83.0275405,Bulimia Anorexia Nervosa Association (Bana),"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Windsor,Ontario
42.30368457,-83.0259966,Canadian Mental Health Association (Cmha) Windsor-Essex County Branch,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Windsor,Ontario
42.30600867,-83.005524,Chatham-Kent Community Health Centres,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Windsor,Ontario
42.31079847,-83.03517701,Charity House (Windsor),"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.31104457,-83.02847121,Mental Health Connections,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Windsor,Ontario
42.40256903,-82.19808246,Canadian Mental Health Association (Cmha) Lambton Kent Branch,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Chatham-Kent,Ontario
42.77613274,-81.19235468,"Violence Against Women Services, Elgin County","Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Saint Thomas,Ontario
42.77775004,-81.20040218,Canadian Mental Health Association (Cmha) Elgin Branch,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Saint Thomas,Ontario
42.77878014,-81.20023468,St. Joseph's Health Care London,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Saint Thomas,Ontario
42.77910165,-81.19414398,Psychiatric Survivors Network Of Elgin (Psne),"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Saint Thomas,Ontario
42.77959605,-81.19344148,Addiction Services Of Thames Valley (Adstv),"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Saint Thomas,Ontario
42.8343442,-80.31537241,Community Addiction And Mental Health Services Of Haldimand And Norfolk,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Simcoe,Ontario
42.8431732,-80.32437671,Haldimand Norfolk Work Group Of Simcoe (Hnwgs),"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Simcoe,Ontario
42.90354584,-79.61700779,Haldimand-Norfolk Women's Services,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Dunnville,Ontario
42.90596624,-79.61237569,True Experience Supportive Housing And Community Work Program,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Dunnville,Ontario
42.90986347,-78.91451317,Arid Group Homes (Niagara),"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Fort Erie,Ontario
42.98426958,-81.23668761,Mission Services Of London,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.98637198,-81.23902261,St. Leonard's Community Services Of London,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.98772413,-80.10426815,Native Horizons Treatment Centre,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Hagersville,Ontario
42.98807948,-81.26880582,Family Service Thames Valley,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,London,Ontario
42.98820377,-79.25069868,Gateway Residential And Community Support Services Of Niagara,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Welland,Ontario
42.99367297,-79.24571288,Oak Centre Alternative Community Support,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Welland,Ontario
42.99908238,-81.25457602,London Health Sciences Centre -  Femap (First Episode Mood And Anxiety Program),"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,London,Ontario
43.00561628,-81.2126198,Turning Point Incorporated,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
43.03811541,-80.8816683,Canadian Mental Health Association (Cmha) Oxford County Branch,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Ingersoll,Ontario
43.07223685,-80.11651657,Six Nations Health Services,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Ohsweken,Ontario
43.1067413,-79.06999624,Heart Niagara,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Niagara Falls,Ontario
43.1068325,-79.06717924,Niagara Falls Community Health Centre,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Niagara Falls,Ontario
43.1176724,-79.23961159,Regional Municipality Of Niagara - Public Health,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Thorold,Ontario
43.12877553,-80.75641637,Oxford County Community Health Centre,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Woodstock,Ontario
43.13282023,-80.73030776,Domestic Abuse Services Oxford,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Woodstock,Ontario
43.13946185,-80.26359902,St. Leonard's Community Services,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Brantford,Ontario
43.13997205,-80.26754162,De Dwa Da Dehs Nye Aboriginal Health Access Centre,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Brantford,Ontario
43.14027205,-80.26767882,Canadian Mental Health Association (Cmha) Brant-Haldimand-Norfolk Branch,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Brantford,Ontario
43.1547019,-81.39943458,Crest Support Services,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Lucan,Ontario
43.159034,-79.2453008,Community Addiction Services Of Niagara,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,St Catharines,Ontario
43.1627444,-79.2373816,Wayside House Of St. Catharines,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,St Catharines,Ontario
43.16570951,-79.23331029,Canadian Mental Health Association (Cmha) Niagara Branch,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,St Catharines,Ontario
43.16570951,-79.23331029,Consumer/Survivor Initiative Of Niagara,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,St Catharines,Ontario
43.25118819,-79.83462369,Hamilton Community Support Association,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.25240829,-79.8677603,Canadian Mental Health Association (Cmha) Hamilton Branch,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.25355619,-79.8686684,Alcohol-Drug-Gambling-Services,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.25397419,-79.8705761,St. Joseph's Healthcare Hamilton,"Mental Health Center, Addiction Rehabilitation Center",Hospitals,Province of Ontario,Hamilton,Ontario
43.25415179,-79.8652906,Mental Health Rights Coalition Of Hamilton,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.25533609,-79.8684934,Hamilton Program For Schizophrenia,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.25556639,-79.8696957,Ay Alternatives For Youth Hamilton,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.25764419,-79.8453468,"Mission Services Of Hamilton, Inc.","Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.33226941,-79.80880339,Summit Housing & Outreach Programs,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Burlington,Ontario
43.38053846,-81.00189687,Canadian Mental Health Association (Cmha) Huron-Perth Branch,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Stratford,Ontario
43.41330933,-79.73311187,Hope Place Centres,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.42015843,-79.71529937,Westover Treatment Centre,"Mental Health Center, Addiction Rehabilitation Center",Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.4447645,-80.47846871,Ray Of Hope Inc.,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Kitchener,Ontario
43.4456504,-80.49396072,Carizon Family And Community Services,"Mental Health Center, Addiction Rehabilitation Center",Ambulatory Health Care Services,Province of Ontario,Kitchener,Ontario
